province,city_regency,selection_basis,selection_method,geocoding_query,matched_name,latitude,longitude,elevation,country_code,country,admin1,admin2,admin3,timezone,population,source
Sulawesi Barat,Mamuju Tengah,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Tobadak,Tobadak,-2.08944,119.34722,21.0,ID,Indonesia,West Sulawesi,Central Mamuju Regency,,Asia/Makassar,,Open-Meteo Geocoding API
Sulawesi Barat,Polewali Mandar,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Polewali,Polewali,-3.4324,119.3435,6.0,ID,Indonesia,West Sulawesi,Polewali Mandar Regency,,Asia/Makassar,65800.0,Open-Meteo Geocoding API
Sulawesi Selatan,Bone,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Watampone,Watampone,-4.5386,120.3279,34.0,ID,Indonesia,South Sulawesi,Bone Regency,,Asia/Makassar,149336.0,Open-Meteo Geocoding API
Sulawesi Selatan,Gowa,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Sungguminasa,Sungguminasa,-5.1971,119.451,10.0,ID,Indonesia,South Sulawesi,Gowa Regency,,Asia/Makassar,,Open-Meteo Geocoding API
Sulawesi Selatan,Pinrang,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Pinrang,Pinrang,-3.78611,119.65222,19.0,ID,Indonesia,South Sulawesi,Pinrang Regency,,Asia/Makassar,,Open-Meteo Geocoding API
Sulawesi Selatan,Sidenreng Rappang,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Pangkajene Sidenreng,Pangkajene Sidenreng,-3.9258194,119.7953,,ID,Indonesia,South Sulawesi,Sidenreng Rappang Regency,Maritengngae,Asia/Makassar,,Manual correction based on validated coordinate
Sulawesi Selatan,Wajo,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Sengkang,Sengkang,-4.1279,120.0297,23.0,ID,Indonesia,South Sulawesi,Wajo Regency,,Asia/Makassar,59523.0,Open-Meteo Geocoding API
Sulawesi Tengah,Banggai,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Luwuk,Luwuk,-0.9516,122.7875,17.0,ID,Indonesia,Central Sulawesi,Banggai Regency,,Asia/Makassar,47778.0,Open-Meteo Geocoding API
Sulawesi Tengah,Donggala,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Donggala,Donggala,-0.6723,119.7402,13.0,ID,Indonesia,Central Sulawesi,Kabupaten Donggala,,Asia/Makassar,,Open-Meteo Geocoding API
Sulawesi Tengah,Parigi Moutong,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Parigi,Parigi,-7.7015,108.496,11.0,ID,Indonesia,West Java,Pangandaran Regency,,Asia/Jakarta,,Open-Meteo Geocoding API
Sulawesi Tengah,Poso,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Poso,Poso,-1.3959,120.7524,10.0,ID,Indonesia,Central Sulawesi,Kabupaten Poso,,Asia/Makassar,47477.0,Open-Meteo Geocoding API
Sulawesi Tengah,Sigi,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Sigi Biromaru,Sigi Biromaru,-0.94982,119.91805,69.0,ID,Indonesia,Central Sulawesi,Sigi Regency,,Asia/Makassar,,Open-Meteo Geocoding API
Sulawesi Tenggara,Bombana,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Rumbia,Rumbia,-4.62767,122.00472,3.0,ID,Indonesia,Southeast Sulawesi,Bombana Regency,,Asia/Makassar,,Open-Meteo Geocoding API
Sulawesi Tenggara,Kolaka Timur,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Tirawuta,Tirawuta,-3.9613,122.2861,56.0,ID,Indonesia,Southeast Sulawesi,Konawe Regency,,Asia/Makassar,,Open-Meteo Geocoding API
Sulawesi Tenggara,Konawe,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Unaaha,Unaaha,-3.8539,122.042,38.0,ID,Indonesia,Southeast Sulawesi,Kota Kendari,,Asia/Makassar,,Open-Meteo Geocoding API
Sulawesi Tenggara,Konawe Selatan,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Andoolo,Andoolo,-4.3273,122.2522,95.0,ID,Indonesia,Southeast Sulawesi,South Konawe Regency,,Asia/Makassar,,Open-Meteo Geocoding API
Sulawesi Tenggara,Muna,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Raha,Raha,-4.838,122.7209,19.0,ID,Indonesia,Southeast Sulawesi,Muna Regency,,Asia/Makassar,69980.0,Open-Meteo Geocoding API
Sulawesi Utara,Bolaang Mongondow,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Lolak,Lolak,0.8755,124.0098,10.0,ID,Indonesia,North Sulawesi,Bolaang Mongondow Regency,,Asia/Makassar,,Open-Meteo Geocoding API
Sulawesi Utara,Bolaang Mongondow Utara,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Boroko,Boroko,0.9083,123.2679,10.0,ID,Indonesia,North Sulawesi,North Bolaang Mongondow Regency,,Asia/Makassar,,Open-Meteo Geocoding API
Sulawesi Utara,Minahasa,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Tondano,Tondano,1.3054,124.91261,693.0,ID,Indonesia,North Sulawesi,Kabupaten Minahasa,,Asia/Makassar,33317.0,Open-Meteo Geocoding API
Sulawesi Utara,Minahasa Selatan,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Amurang,Amurang,-1.1825,124.573,,ID,Indonesia,North Sulawesi,South Minahasa Regency,,Asia/Makassar,,Manual correction based on validated coordinate
Sulawesi Utara,Minahasa Utara,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Airmadidi,Airmadidi,1.42804,124.97774,244.0,ID,Indonesia,North Sulawesi,Kabupaten Minahasa Utara,,Asia/Makassar,,Open-Meteo Geocoding API
Sumatera Barat,Agam,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Lubuk Basung,Lubuk Basung,-0.32545,100.06462,127.0,ID,Indonesia,West Sumatra,Agam Regency,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Barat,Lima Puluh Kota,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Sarilamak,Sarilamak,-0.1503,100.664,501.0,ID,Indonesia,West Sumatra,Lima Puluh Kota Regency,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Barat,Pasaman Barat,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Simpang Empat,Simpang Empat,0.09703,99.82339,64.0,ID,Indonesia,West Sumatra,West Pasaman Regency,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Barat,Solok,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Arosuka,Arosuka,-0.95221,100.621,1023.0,ID,Indonesia,West Sumatra,Solok Regency,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Barat,Tanah Datar,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Batusangkar,Batusangkar,-0.4606,100.6107,413.0,ID,Indonesia,West Sumatra,Tanah Datar Regency,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Selatan,Banyuasin,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Pangkalan Balai,Pangkalan Balai,-2.8812,104.3943,19.0,ID,Indonesia,South Sumatra,Kabupaten Banyu Asin,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Selatan,Muara Enim,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Muara Enim,Muara Enim,-3.6486,103.771,41.0,ID,Indonesia,South Sumatra,Kabupaten Muara Enim,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Selatan,Musi Banyuasin,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Sekayu,Sekayu,-2.8819,103.8344,14.0,ID,Indonesia,South Sumatra,Kabupaten Musi Banyuasin,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Selatan,Ogan Komering Ilir,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Kayu Agung,Kayu Agung,-3.392,104.8306,17.0,ID,Indonesia,South Sumatra,Kabupaten Ogan Komering Ilir,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Selatan,Ogan Komering Ulu Timur,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Martapura,Martapura,-3.4109,114.8642,6.0,ID,Indonesia,South Kalimantan,Banjar Regency,,Asia/Makassar,131449.0,Open-Meteo Geocoding API
Sumatera Utara,Deli Serdang,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Lubuk Pakam,Lubuk Pakam,3.5592,98.8733,16.0,ID,Indonesia,North Sumatra,Kabupaten Deli Serdang,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Utara,Langkat,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Stabat,Stabat,3.73335,98.45025,12.0,ID,Indonesia,North Sumatra,Kabupaten Langkat,,Asia/Jakarta,26862.0,Open-Meteo Geocoding API
Sumatera Utara,Mandailing Natal,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Panyabungan,Panyambungan,0.8651,99.5528,213.0,ID,Indonesia,North Sumatra,Kabupaten Mandailing Natal,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Utara,Serdang Bedagai,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Sei Rampah,Sei Rampah,3.4845,99.1366,7.0,ID,Indonesia,North Sumatra,Kabupaten Serdang Bedagai,,Asia/Jakarta,,Open-Meteo Geocoding API
Sumatera Utara,Simalungun,"Kandidat top kab/kot sentra tanaman pangan untuk padi, jagung, kacang tanah, dan kacang hijau; perlu validasi dengan data produksi kab/kot 2020-2024",draft_top_food_crop_candidate,Pematang Raya,Pematang Raya,2.9658,98.8473,1013.0,ID,Indonesia,North Sumatra,Simalungun Regency,,Asia/Jakarta,,Open-Meteo Geocoding API
